"restaurant_name","place_id","username","user_review_id","review_date","rating","review_text"
"The Idle Hour",18,"Kouros Zanbouri",1447,"2 years ago",5,"During my stroll through the charming Port of Cork, I stumbled upon a quaint Irish pub that beckoned me inside. Eager to experience a taste of the local culture, I decided to stop in for a refreshing drink. From the moment I entered, the barmaid (server) greeted me with genuine warmth, kindness, and a helpful attitude.

Taking note of my curiosity, she attentively listened to my preferences and offered a wonderful suggestion: Irish apple cider. It happened to be my first time trying cider, and I'm delighted to say it was a delightful choice. The cider was perfectly crafted, striking a harmonious balance between sweetness and crispness that left me longing for another sip.

The pub itself exuded a friendly and inviting atmosphere. Although the bustling bar area was occupied, the cozy coaches offered a serene spot for me to unwind and savor my drink. Immersed in the authentic Irish ambiance, I couldn't help but appreciate the genuine sense of camaraderie and enjoyment that permeated the air.

This impromptu visit to the Irish pub left a lasting impression on me. The attentive and amiable service provided by the barmaid, along with the exceptional Irish apple cider, contributed to a truly memorable experience. I relished every moment, immersing myself in the rich tapestry of Irish tradition and hospitality.

If you find yourself exploring the Port of Cork, I wholeheartedly recommend paying a visit to this charming pub. Whether you're a cider aficionado or simply seeking a genuine taste of Ireland, you'll be treated to a warm welcome, an inviting atmosphere, and a drink that will transport you to good places."
"The Idle Hour",18,"Kevin Byrne",1413,"a year ago",3,"The atmosphere was quite non existent.  If it wasn't for our group, there'd have been a handful of elderly patrons in the bar. The best thing about the bar was in my opinion the service. We were served by a really nice girl who was polite and helpful to our group. The clientele was 100% male on the Saturday night we were there which I found rather unusual. Fine for a pint in the afternoon."
"The Idle Hour",18,"Cillian",515,"a year ago",5,"Slow service but otherwise a lovely pub with so much character.

A great place to watch games, it has a load of tellies and there are always some people there watching so there is a bit of atmosphere.

Maybe a bit rough around the edges and a little out of the way but it has a charm about it and is worth the trip.

Service is shockingly slow though."
"The Idle Hour",18,"Mick Bedford",1782,"a year ago",4,"The idle Hour. Is a real Irish pub, no flashing lights to grab your attention, no gimmicks, a real friendly Irish pub."
"Thompsons Cork",19,"Chloé Morineau",467,"3 weeks ago",4,"The meal was delicious. We took the wagyu burger which was very tasty and surprising with the creamy sauce and the chicken one for the same reason, very tasty. The seafood linguine was very tasty though not enough in the plate and the chicken Supreme was good. The desserts were also amazing. The only thing I'd have to say is that we asked for tap water and got a bottled water instead, we informed one of the waitress mid dinner, and though the waitress told us she'd take it off our bill we still paid for it"
"Thompsons Cork",19,"Victoria Buckley",2574,"2 weeks ago",5,"I couldn’t have loved my night more! It was absolutely amazing and so wonderful. From the cocktails to the food and the service ! I especially want to say a huge thank you to Hazel our waitress, she was incredible and so polite and attentive throughout our night and she is an asset to the restaurant. Will def be back and highly recommend this place ! Can’t recommend it enough ! ❤️❤️"
"Thompsons Cork",19,"Rob S",2135,"2 weeks ago",5,"The staff at the Residence Inn recommended Thompsons to us and we could not hav been happier.  Hands down the most luxurious meal we had in Ireland.

First things first - this is not and inexpensive restaurant.  You are paying top shelf prices for top shelf food.  Having said that, if you are an American make sure you account for the fact that you are not going to be expected to add 30% as a tip.  We live in the DC area and the prices were comparable for us.  IF you know DC, think Old Ebbits Grill for price and overall feel.

This is a steak place.  I recommend getting the steak.  That said, SO got the salmon and it was excellent.  You can see from the pictures my steak was perfectly cooked.  Deserts were just as perfect.  I got the pear with sorbet and added the Pear Shaped cocktail.  I have a dairy allergy and I was over the moon that they had a dairy free desert.

Staff was excellent and so was the atmosphere.

Despite being a truly upscale dining experience we did not feel out of place in travel clothing.  I think the stress on dress codes has relaxed all over but I was slightly concerned we would be under dressed for such a nice place.  No concerns at all.

Just a great dining experience in a great location an easy walk from our hotel.  Doesnt get much better."
"Thompsons Cork",19,"Shelley R",2326,"a month ago",4,"Quaint old style decor. Central location in Cork, up from the railway station and near enough to the bus station, recommend to anyone on a short visit. Recommend for locals too 😉.
This review is from our June 2025 visit, and we will definitely return to enjoy another evening.

A busy restaurant with 2 evening sitting times, bookings recommended for evening times.

Supports local and environmentally friendly, with food and alcohol from local suppliers (farm to fork steaks).

Varied menu. Tasty food."
"Thompsons Cork",19,"Rosana Pinheiro-Machado",2179,"3 months ago",3,"I wanted to treat myself with a dry age special cut, which was very expensive but the description was promising. A 30 day dry aged meat has a very peculiar taste but it come covered with garlic. I was very clear that I wanted a plain steak, with no garnish, only with salt and paper. As it happens with all things cooked with garlic, the garlic was so prominent that could only taste it!!!. if I had chosen any cheaper beef the taste would have been the same! While this primary mistake could be okay (it happens after all), the problem came when I told the manager that the chef should avoid that. The manager said that it was impossible, that there was no garlic in the kitchen, insisting I was wrong (and therefore crazy!). This was so disappointing. Instead of accepting what I said, the manager decided to gaslight me. I also ordered a very rare meat and they brought it medium-medium rare. I spent lots of money in a very amateur meal. On a positive note, the atmosphere was super nice and the guy who served me was very friendly too. The steak was not bad, but it is not worth the price for the special cut."
"The River Club",25,"Emma White",820,"a week ago",5,"We came here for afternoon tea to celebrate my sisters 30th birthday, we discovered that the waiter George had the same birthday! He was so good, explained our afternoon tea, had us guess what ingredients were in the mocktail, and just gave us a great experience! He brought over a plate with happy birthday for my sister and the afternoon tea was one of the best we’ve had, lots of local flavours and worth the price. Food was great, service was great, atmosphere was great. Madloba George and Happy Birthday!"
"Eco",49,"Rostellan Abu",2187,"2 months ago",1,"put salt on my chips when I asked for for no salt
I asked for a plain burger and I got cheese and loads of ketchup. I explicitly said plain and staff taking order said all the burgers come plain.
I ordered and paid for a portion of peas but never got them."
"Thompsons Cork",19,"Court Richards Photography",574,"2 months ago",5,"Thompsons Cork
This was an unexpected gem and a superb meal. We came here to celebrate my son’s 18th birthday, and it couldn’t have been better. From the outside, the street-front façade is quite unassuming, but once inside, the interior is stunning and full of atmosphere.

We were warmly welcomed by the staff, who were not only friendly and attentive but also went the extra mile by singing happy birthday for my son — a really thoughtful touch.

Most of us went for the steak, and I had the 8oz fillet with chunky chips, baby potatoes, and French beans — everything was cooked to perfection. The restaurant is also very accessible, with great facilities and a prime location on MacCurtain Street.

Whether you’re planning a date night, a family dinner, or a group gathering, I highly recommend Thompsons. We visited on a weekday, and it was still quite busy, so I’d suggest booking ahead."
